ID,Time,Bus_boarding,Bus_alighting,Sub_boarding,Sub_alighting,Bike_on_count,Bike_off_count,Latitude,Longitude,Temperature(¡ÆC),Precipitation(mm),Humidity(%),TinyDust,Pop_perc,Slope,Resident,Commercial,Industry,Green,NUM_BUS,NUM_SUB,Fp_perc,Bike_Demand
1001,12.94915254,125.529661,95.31355932,920.5127119,811.0381356,3.855932203,3.758474576,37.54179382,127.1247482,14.25127119,0,61.74576271,15.36864407,19226.14933,6.205834955,0.73847506,0.22130965,0,0.039535715,70,2,25192.71507,7.61440678
1002,12.74,55.704,44.748,0,0,5.78,6.06,37.5452652,127.1259384,14.1396,0,62.844,15.488,19231.41125,3.37543095,0.911598334,0.021189786,0,0.06709797,19,0,24527.51681,11.84
1003,14.39784946,73.4516129,65.6827957,0,0,3.102150538,3.037634409,37.54395676,127.1254883,14.54623656,0,58.4516129,14.54301075,18771.69867,13.02446464,0.848326693,0.092704345,0,0.058932718,37,0,22458.00397,6.139784946
1004,13.59259259,62.88425926,44.94444444,525.337963,496.6759259,4.365740741,5.564814815,37.55332947,127.1288681,14.52592593,0,60.47685185,14.77314815,22451.83597,2.270497282,0.733872074,0,0,0.267428826,88,1,22222.22382,9.930555556
1006,14.6744186,113.372093,105.6976744,325.627907,299.5581395,1.511627907,1.581395349,37.55486679,127.1427994,15.47209302,0,57.23255814,15.41860465,27906.55044,6.677323482,0.927565103,0,0,0.07243878,98,1,28361.55819,3.093023256
1007,15.39130435,1.869565217,0.130434783,0,0,2.173913043,1.739130435,37.55955887,127.1308746,16.83478261,0,48.2173913,13.04347826,7254.020183,8.27189415,0.093449935,0,0,0.907551952,32,0,2456.255232,3.913043478
1008,12.29056604,55.31698113,44.96981132,451.2037736,448.3584906,7.486792453,9.558490566,37.54935455,127.1270828,13.95169811,0,63.07924528,15.08679245,19697.42511,1.781903634,0.901408597,0,0,0.098490438,66,1,29418.80199,17.04528302
1009,12.51711027,122.4942966,94.78326996,870.904943,788.9467681,10.25855513,10.27376426,37.53866577,127.1242447,13.94904943,0,63.29657795,15.36882129,21893.98128,1.887114503,0.7113089,0.287926093,0,0,74,2,30242.07375,20.53231939
1010,12.26022305,123.5650558,116.4200743,234.8773234,217.2973978,5.531598513,5.602230483,37.53450775,127.1384049,13.97918216,0,63.6394052,15.49814126,29501.73524,3.988959994,0.732905137,0.267132402,0,0,39,1,37238.71348,11.133829
1011,12.57854406,113.1302682,94.85440613,488.5785441,475.3869732,6.118773946,6.356321839,37.53474426,127.1352844,14.15747126,0,63.25670498,15.55938697,32610.02782,8.735670273,0.663119934,0.336878772,0,0,33,1,38533.4128,12.47509579
1012,13.66507177,133.215311,100.6842105,990.6650718,872.84689,4.200956938,3.593301435,37.53600693,127.1227264,14.58229665,0,59.92822967,15.01913876,22422.53931,3.618571913,0.864677907,0.134826327,0,0,90,2,29647.23057,7.794258373
1013,13.52534562,100.8663594,69.01843318,314.5207373,296.8894009,5.580645161,5.497695853,37.53071594,127.1209869,14.55023041,0,59.94470046,14.5483871,16171.3112,1.152045095,0.948055899,0,0,0.025810894,89,1,25920.4039,11.07834101
1015,13.96363636,76.38787879,45.60606061,305.6545455,229.3030303,2.606060606,2.793939394,37.55003738,127.1469116,14.81939394,0,62.28484848,15.92121212,25941.98515,4.630360209,0.973187218,0,0,0.026456814,82,1,24447.11251,5.4
1016,14.62913907,50.98013245,8.814569536,0,0,2.337748344,2.410596026,37.55939865,127.1711807,14.9794702,0,58.25165563,14.41059603,12876.20652,3.72049799,0.497244163,0,0,0.43505078,70,0,15262.95162,4.748344371
1017,14.22966507,73.11961722,52.53110048,0,0,4.196172249,4.43062201,37.53544617,127.1451874,14.68660287,0,59.14354067,14.90430622,24284.50954,1.962272288,0.896949292,0.001564963,0,0.100833353,56,0,25268.36493,8.626794258
1018,15.17567568,54.75675676,48.52027027,317.3648649,305.2094595,2.439189189,2.459459459,37.52458954,127.1354218,14.86486486,0,58.19594595,15.43918919,14494.20389,1.614250897,0.507292807,0,0,0.025212869,27,1,15092.30858,4.898648649
1019,13.75423729,71.94067797,73.73728814,0,0,8.822033898,8.665254237,37.52679443,127.1300583,14.34152542,0,61.04237288,14.96610169,17270.86932,0.798133409,0.944014694,0,0,0.055958123,42,0,25645.63305,17.48728814
102,12.87843137,86.06666667,50.05490196,465.4941176,416.2470588,7.976470588,8.384313725,37.5556488,126.9106293,14.76078431,0,60.60784314,15.38431373,18374.77861,9.582099759,0.997171675,0.00238822,0,0,130,1,26377.91217,16.36078431
1020,13.79828326,89.56652361,90.65665236,0,0,9.090128755,9.141630901,37.52825165,127.1268005,14.34763948,0,60.66523605,14.75107296,16902.44442,1.601924228,0.945186152,0,0,0.05475301,64,0,25769.97425,18.23175966
1021,12.88646288,118.0917031,36.49344978,0,0,3.76419214,4.524017467,37.56427383,127.1739731,14.32183406,0,61.31441048,14.86899563,11060.90386,2.84683635,0.52928255,0.031880467,0,0.310090584,143,0,11265.0542,8.288209607
1022,12.86784141,122.7753304,106.6740088,257.9823789,235.5374449,4.189427313,4.13215859,37.53377914,127.1379929,14.20837004,0,62.74449339,14.74449339,28683.74546,4.309958479,0.755206837,0.244842352,0,0,38,1,36513.93412,8.321585903
1023,13.93925234,82.31308411,54.28504673,0,0,6.210280374,6.228971963,37.54998398,127.1747055,14.34299065,0,59.77570093,14.46261682,7873.27721,3.309388475,0.509686205,0,0.0966873,0.366332186,24,0,14716.52118,12.43925234
1024,13.77391304,102.8086957,75.13478261,306.2956522,283.7826087,7.426086957,7.317391304,37.52929688,127.1231537,14.54,0,60.63478261,15.02173913,15282.33151,0.864231427,0.910258601,0,0,0.089217156,78,1,23706.7153,14.74347826
1025,13.88321168,99.81021898,35.10948905,0,0,2.751824818,2.474452555,37.54684067,127.1725159,14.72043796,0,59.13138686,15.11678832,4750.900474,5.447812659,0.379156085,0,0.093647983,0.237184516,21,0,9653.033493,5.226277372
1026,14.31932773,45.40336134,32.27731092,0,0,2.243697479,2.025210084,37.54653549,127.155838,14.4605042,0,62.74789916,15.32773109,7004.701933,4.098746882,0.437492072,0,0,0.562650315,36,0,7460.32328,4.268907563
1027,14.67630058,43.02890173,37.56647399,0,0,3.601156069,3.479768786,37.53596115,127.1478195,14.91907514,0,59.11560694,15.11560694,17665.59342,4.19057266,0.694544763,0,0,0.304782135,45,0,18392.10131,7.080924855
1028,13.36160714,64.49107143,47.82589286,300.0133929,274.5803571,4.424107143,4.3125,37.53310776,127.1227722,14.13392857,0,61.82589286,14.58928571,20941.53894,3.618571913,0.978858107,0.013068545,0,0,80,1,27691.78167,8.736607143
1029,12.88663968,118.3805668,87.74089069,900.6801619,805.6639676,6.024291498,5.862348178,37.53655624,127.1255341,14.26680162,0,62.87044534,15.45748988,25891.95477,4.593078591,0.708981518,0.290325963,0,0,82,2,32905.54645,11.88663968
103,12.67829457,92.91085271,57.21317829,456.7868217,413.8294574,6.430232558,6.903100775,37.55495071,126.9108353,14.52984496,0,60.86821705,15.09689922,17712.22821,9.582099759,0.983370483,0.016185528,0,0,132,1,26273.04604,13.33333333
1030,14.26984127,88.53968254,74.60846561,342.1798942,313.7671958,3.645502646,3.62962963,37.52703094,127.1220627,14.76084656,0,57.75661376,14.6031746,11792.24645,1.730048658,0.667958506,0,0,0.331988423,35,1,16683.7765,7.275132275
1031,13.93495935,40.48780488,35.23577236,0,0,2.300813008,2.422764228,37.55582047,127.1299133,14.8601626,0,59.25203252,14.56097561,18743.57498,2.966271397,0.468418546,0,0,0.533137357,59,0,11638.61167,4.723577236
1032,13.96363636,115.0363636,119.2909091,0,0,2.609090909,2.318181818,37.55672836,127.136261,14.68090909,0,59.45454545,14.62727273,19271.92385,8.917854066,0.583051795,0,0,0.415400069,16,0,12776.80292,4.927272727
1033,13.7654321,65.81481481,46.72222222,0,0,2.703703704,2.524691358,37.55793381,127.1447678,14.39506173,0,59.75925926,14.91358025,17552.21999,8.69018799,0.676619524,0,0,0.322979204,76,0,19956.28333,5.228395062
1034,15.77941176,32.42647059,6.470588235,0,0,1.647058824,1.632352941,37.5618782,127.1507874,15.17205882,0,58.16176471,15.58823529,8828.604226,14.26219982,0.454984972,0,0,0.540849559,68,0,8372.255781,3.279411765
1035,15.1744186,54.13372093,36.36627907,370.9709302,324.7906977,4.941860465,3.546511628,37.55509567,127.1552811,15.11046512,0,55.47093023,14.23837209,15217.61869,7.700714689,0.566867562,0.140233152,0,0.292897991,33,1,20427.59704,8.488372093
1036,14.47593583,64.81283422,53.44919786,339.5775401,297.5989305,3.096256684,3.016042781,37.55199051,127.1533127,14.84064171,0,60.7486631,16.16042781,15877.47551,7.703012601,0.721663029,0.140233152,0,0.138099935,50,1,21674.85218,6.112299465
1037,13.29166667,109.0416667,53.86111111,0,0,1.986111111,1.722222222,37.56256485,127.1776123,14.65138889,0,57.41666667,14.13888889,11718.57549,8.092536424,0.544194361,0.024447862,0,0.279468301,115,0,11056.50672,3.708333333
1038,14.33333333,170.2878788,50.56060606,0,0,1.484848485,1.575757576,37.56863785,127.1748047,15.37272727,0,56.43939394,14.36363636,9589.871294,1.758082981,0.414778743,0.03089023,0,0.092362616,121,0,12860.65353,3.060606061
1039,15.06976744,49.34883721,22.30232558,0,0,1.372093023,1.325581395,37.56129837,127.1678467,13.8255814,0,61.44186047,14.79069767,11419.25963,16.5823279,0.475383863,0,0,0.244548516,103,0,11235.69231,2.697674419
104,13.77560976,122.0390244,99.37073171,1475.019512,1314.434146,4.668292683,3.785365854,37.55062866,126.9149857,15.18878049,0,58.85365854,14.89756098,11787.77303,2.03750341,0.884824385,0.11514196,0,0,119,2,30094.01985,8.453658537
1041,15.06034483,43.90517241,13.64655172,339.6896552,246.3362069,2.068965517,1.99137931,37.55916214,127.1533203,15.01293103,0,60.89655172,15.74137931,11766.62788,15.49728149,0.770284334,0.008362005,0,0.221370489,91,1,16366.55349,4.060344828
1042,14.62698413,206.9365079,49.77777778,0,0,2.119047619,2.523809524,37.5685463,127.1770096,15.00079365,0,58.15079365,14.61111111,10610.79306,2.435864622,0.439739199,0.01750455,0,0.00629092,106,0,11305.38861,4.642857143
1044,12.50570342,35.83269962,36.39923954,276.9923954,269.513308,8.870722433,9.220532319,37.54540634,127.1426773,14.10418251,0,63.31939163,15.43346008,30496.65002,2.596279895,0.999659565,0,0,0,16,1,29837.52472,18.09125475
1047,12.63135593,105.7923729,105.5974576,761.309322,733.6737288,4.991525424,5.207627119,37.53647232,127.1371536,14.04322034,0,62.72457627,15.19491525,31088.49579,3.843125685,0.671673514,0.328367908,0,0,33,2,39147.00819,10.19915254
1048,13.36595745,71.09361702,63.01276596,0,0,6.038297872,6.357446809,37.53099442,127.1423721,14.23489362,0,60.88510638,15.18297872,18385.75212,1.912180055,0.904378014,0.004428238,0,0.045645415,72,0,23477.22344,12.39574468
1049,14.23943662,56.21830986,15.67605634,0,0,2.492957746,2.690140845,37.561203,127.1802673,15.18239437,0,56.73239437,14.14084507,9114.103399,7.003279842,0.410736245,0,0,0.139908251,52,0,8303.340552,5.183098592
105,14.34636872,123.4636872,102.9217877,1488.860335,1394.96648,2.977653631,2.94972067,37.55000687,126.9148254,15.22067039,0,58.18435754,14.94413408,11310.74659,2.784886871,0.890974212,0.108989544,0,0,109,2,29055.98574,5.927374302
1050,13.44444444,52.23868313,44.16872428,259.5802469,258.4650206,9.897119342,10.01646091,37.52678299,127.1355743,14.16584362,0,61.16872428,14.75720165,15674.41046,1.48488607,0.658386211,0,0,0,41,1,20309.05851,19.91358025
1051,14.35602094,81.9947644,71.83246073,0,0,3.680628272,3.769633508,37.55483627,127.1373215,14.81099476,0,59.08376963,14.84293194,25910.16897,8.582337972,0.828353669,0,0,0.170115023,12,0,19047.21313,7.45026178
1052,14.57894737,63.73684211,60.05263158,461.3684211,464.3157895,1.473684211,1.526315789,37.55644989,127.1568222,12.07368421,0,67.26315789,12.31578947,14948.28869,14.87768842,0.580478472,0.112070282,0,0.306703066,76,1,20778.25284,3
1053,16.36538462,13.92307692,8.923076923,0,0,1.653846154,1.480769231,37.56254578,127.1644821,15.65384615,0,57.40384615,14.90384615,10264.01939,14.25146988,0.334036208,0,0,0.235594958,55,0,5914.404269,3.134615385
1054,14.98461538,61.98461538,18.81538462,571.1230769,426.8923077,1.661538462,1.692307692,37.56002808,127.1696777,14.86461538,0,52.23076923,14.47692308,12856.2675,5.72222647,0.531226781,0,0,0.335350052,103,1,14812.86918,3.353846154
1056,14.92857143,134.8571429,37.44642857,0,0,2.3125,2.732142857,37.56335449,127.1790543,15.12678571,0,58.28571429,15.17857143,10576.1413,8.092536424,0.514480766,0.011898382,0,0.158936343,118,0,10429.93941,5.044642857
1057,14.64285714,45.03174603,36.99206349,0,0,2.611111111,2.682539683,37.55580902,127.1737442,15.16269841,0,57.3015873,14.77777778,12703.33069,7.956766681,0.529287728,0,0,0.351721978,54,0,19564.90998,5.293650794
1058,15.72413793,96.24137931,15.13793103,576.7586207,441.6206897,1.827586207,1.689655172,37.55348206,127.1650543,14.83793103,0,58.27586207,14.9137931,24281.97925,5.783196126,0.637310334,0,0,0.319176174,56,1,20890.1279,3.517241379
1059,13.59898477,89.49746193,80.10659898,545.5329949,533.5837563,3.923857868,2.984771574,37.53822708,127.1317444,14.31015228,0,62.56852792,15.15736041,32622.7913,7.402225894,0.634879398,0.365063647,0,0,42,1,36182.04009,6.908629442
106,13.50438596,100.3114035,86.82017544,1351.578947,1255.850877,6.98245614,7.087719298,37.54864502,126.9128265,15.05087719,0,59.42105263,15.34210526,10411.96502,2.784886871,0.831125039,0.100425608,0,0.06830826,87,2,22565.88377,14.07017544
1062,14.77192982,29.70175439,15.68421053,0,0,1.684210526,1.578947368,37.5510788,127.1625977,14.39649123,0,54.22807018,12.47368421,18721.67864,6.604809821,0.311365596,0,0,0.647777079,17,0,13552.88938,3.263157895
1063,15.99173554,103.2479339,47.80991736,0,0,2.20661157,2.388429752,37.55666351,127.1427383,15.66033058,0,57.7768595,16.09090909,22266.56374,6.677323482,0.749117847,0,0,0.249543714,66,0,24946.639,4.595041322
1064,15.37634409,27.32258065,23.72043011,0,0,1.795698925,1.494623656,37.52779388,127.147644,15.26451613,0,56.65591398,14.27956989,6912.604051,12.31784008,0.253010192,0,0,0.554398337,40,0,6059.235232,3.290322581
1065,13.8,21.89411765,12.05882353,0,0,2.6,2.011764706,37.53120804,127.1492691,15,0,57.83529412,14.41176471,9216.678441,9.766748228,0.299122896,0,0,0.609679474,19,0,6681.36366,4.611764706
1066,14.62857143,19.48571429,16.97142857,0,0,1.428571429,1.457142857,37.5377655,127.1520157,15.54285714,0,54.8,16,6566.238624,8.231144129,0.295268089,0,0,0.610032853,23,0,6588.876467,2.885714286
1067,15.10679612,64.26213592,43.51456311,0,0,2,1.961165049,37.54903412,127.1560516,15.58834951,0,55.67961165,14.39805825,11020.38632,8.909523417,0.574272985,0.065561484,0,0.360353224,48,0,13470.76508,3.961165049
1068,14.84397163,51.0212766,35.02836879,375.0851064,328.106383,2.553191489,2.482269504,37.5536499,127.1562271,15.60141844,0,56.36170213,14.81560284,16489.19307,8.909523417,0.502773959,0.140233152,0,0.354336722,34,1,19404.2601,5.035460993
1069,12.6,56.48235294,41.17647059,327.7764706,401.2941176,1.917647059,2.023529412,37.55305481,127.1568832,14.1,0,57.81176471,13.14117647,16929.68293,8.909523417,0.462440877,0.140233152,0,0.388803457,45,1,17991.43183,3.941176471
107,13.25110132,247.5594714,216.2907489,0,0,4.612334802,5.167400881,37.55751038,126.9185028,14.8660793,0,59.12334802,15.05726872,14787.39855,29.97564863,0.925971662,0.070574804,0,0,234,0,33085.61941,9.779735683
1070,13.71328671,31.88111888,34.13986014,377.9440559,361.4195804,2.377622378,2.237762238,37.55570221,127.1579208,14.78601399,0,57.67132867,13.28671329,16389.08643,5.274386401,0.475943056,0.119523599,0,0.3946012,21,1,18934.85547,4.615384615
1071,16.75471698,47.75471698,16.66037736,0,0,1.509433962,1.547169811,37.55568695,127.1599121,15.44339623,0,56.50943396,15.28301887,17865.60097,4.508263236,0.463674467,0.053321373,0,0.460409919,20,0,15999.92643,3.056603774
1072,14.57425743,49.73762376,35.92079208,341.5891089,319.2920792,3.589108911,3.53960396,37.55486298,127.1537247,14.78762376,0,59.64356436,15.16336634,15777.60511,8.173906324,0.655186385,0.140233152,0,0.204583052,35,1,21391.89672,7.128712871
1073,14.99346405,84.56862745,75.41176471,308.0588235,247.0261438,2.535947712,2.725490196,37.54114532,127.1410523,14.70196078,0,56.77124183,13.64705882,29331.95463,3.087966576,0.949438348,0.050538353,0,0,24,1,41053.74113,5.261437908
1074,14.34782609,47.52173913,29.19323671,0,0,3.574879227,3.84057971,37.54683685,127.1491623,14.70531401,0,60.07729469,15.0821256,18787.18313,10.9236257,0.768896707,0,0,0.231098115,39,0,16514.80149,7.415458937
1075,13.3872549,82.03921569,73.0245098,269.5147059,245.1715686,3.75,3.965686275,37.54136276,127.1371841,14.47696078,0,61.3627451,15.15686275,29620.12691,4.266226252,0.911418408,0.088559586,0,0,27,1,38715.08352,7.715686275
1076,13.39823009,77.7699115,71.72123894,263.0265487,233.6548673,3.92920354,3.92920354,37.5398941,127.141037,14.32300885,0,61.77876106,15.07522124,29048.39017,1.731447785,0.897241833,0.102734867,0,0,30,1,42034.67085,7.85840708
1077,13.57575758,95.69264069,70.86147186,542.8095238,526.4069264,4.597402597,4.515151515,37.53627014,127.1324692,14.31948052,0,61.03896104,14.96969697,34283.60628,7.402225894,0.637535564,0.362276744,0,0,24,1,38107.9716,9.112554113
1078,14.47685185,34.13425926,29.20833333,0,0,8.347222222,7.888888889,37.52197647,127.1336212,14.71944444,0,59.29166667,14.76851852,13395.71098,1.517338157,0.518006788,0,0,0.236352198,15,0,13413.1303,16.23611111
1079,13.30588235,39.25882353,5.164705882,0,0,1.847058824,1.729411765,37.56184387,127.170845,14.43411765,0,60.55294118,15.38823529,11137.4014,4.145350304,0.349971911,0.029738189,0,0.413554215,72,0,9232.413585,3.576470588
108,12.82378855,129.3127753,108.2290749,0,0,4.348017621,4.400881057,37.55274582,126.9186173,15.05814978,0,59.76651982,15.57709251,11970.60903,1.518036006,0.895990121,0.103631906,0,0,180,0,37006.21058,8.748898678
1080,13.85128205,118.9538462,83.36923077,1528.723077,1360.764103,3.071794872,2.958974359,37.5368309,127.128418,14.44307692,0,61.10769231,14.95897436,30091.45136,7.402225894,0.644709284,0.354637029,0,0,40,3,33855.78483,6.030769231
1081,13.64878049,124.4439024,86.95609756,553.2195122,517.8780488,3.565853659,3.297560976,37.53699875,127.1295319,14.60585366,0,60.43902439,15.08292683,31496.69741,7.402225894,0.653406546,0.345985073,0,0,47,1,33862.38124,6.863414634
1082,11.30434783,40.60869565,28.34782609,0,0,1.347826087,1.434782609,37.52956009,127.1490097,12.79130435,0,62.86956522,13.08695652,7436.87466,11.53379681,0.253951241,0,0,0.598375234,28,0,6105.378342,2.782608696
1083,14.14545455,26.73636364,12.99090909,0,0,2.127272727,2.154545455,37.56036758,127.1565933,14.23545455,0,60.07272727,13.56363636,10984.59086,11.01218135,0.608366924,0,0,0.329180808,69,0,13148.75458,4.281818182
1084,14.03587444,59.44394619,73.96412556,0,0,8.6367713,9.031390135,37.5239296,127.1291275,14.46233184,0,60.67713004,15.13901345,14756.79244,0.611963698,0.595457593,0,0,0.404516518,23,0,16375.50881,17.66816143
1085,13.85350318,93.70700637,66.81528662,332.8216561,269.8789809,3.203821656,2.49044586,37.55456924,127.145874,14.82802548,0,59.18471338,14.75796178,26365.32307,7.112053905,0.948106381,0,0,0.051892324,105,1,28813.89639,5.694267516
1086,14.54285714,90.59285714,53.52142857,333.5642857,256.5428571,2.414285714,2.371428571,37.55059814,127.1454544,15.05357143,0,58.5,14.97857143,28706.77078,4.630360209,0.994336877,0,0,0.00531751,82,1,28042.39729,4.785714286
1088,13.8647343,102.7487923,83.5942029,324.5603865,299.8357488,4.173913043,4.333333333,37.52812195,127.1195221,14.59855072,0,59.38164251,14.73429952,12568.42037,1.215539963,0.770333522,0,0,0.20215341,74,1,16871.53665,8.507246377
1089,16.23255814,50.02325581,11.09302326,0,0,1.441860465,1.674418605,37.56060028,127.146698,15.23953488,0,57.97674419,15.53488372,9738.513066,12.4413357,0.44636667,0,0,0.554055313,51,0,11558.80996,3.11627907
109,14.92473118,34.20430108,25.21505376,419.4193548,378.4677419,3.419354839,3.408602151,37.54769135,126.9199829,15.22634409,0,58.08064516,15.05913978,9398.974904,4.495327009,0.839036583,0.016676116,0,0.143917094,92,1,21236.63818,6.827956989
1090,13.27586207,44.98706897,16.51293103,411.5689655,410.3491379,6.387931034,6.034482759,37.5567894,127.1661453,14.18706897,0,61.49137931,14.76293103,19651.92079,6.461862246,0.776598554,0,0,0.213976716,88,1,22965.33145,12.42241379
1101,13.72580645,3.35483871,2.161290323,75.48387097,82.70967742,1.612903226,1.903225806,37.58161163,126.7985992,14.30645161,0,59.34997519,13.12903226,816.7596329,12.80066218,0.124512324,0,0,0.80307349,50,1,1953.632612,3.516129032
1102,12.7164751,65.72030651,45.48275862,200.4137931,195.5555556,6.356321839,6.636015326,37.57364273,126.8118057,14.17088123,0,62.02379998,14.23754789,17964.17113,4.809001463,0.952082864,0,0,0.040476764,125,1,18819.56656,12.99233716
1103,12.81992337,47.09195402,21.40229885,201.0344828,193.2643678,6.708812261,6.816091954,37.57710648,126.8119965,14.10536398,0,61.95799686,14.38314176,14913.64374,8.300419712,0.813994579,0,0,0.185873389,101,1,16899.94772,13.52490421
1105,15.42253521,5.985915493,0,265.0140845,213.8028169,2.098591549,1.873239437,37.58162308,126.8126526,15.91549296,0,58.90565547,16.32394366,10973.93077,10.0912215,0.313026347,0,0,0.686956826,23,1,6056.303211,3.971830986
1106,12.35636364,62.86909091,48.88727273,0,0,8.247272727,8.705454545,37.57303238,126.816452,14.052,0,63.06635944,14.67636364,20626.16746,4.428182269,0.886384171,0,0,0.044048091,144,0,19520.95615,16.95272727
1108,13.58986175,33.01843318,21.31797235,247.4147465,231.2764977,4.004608295,3.98156682,37.56387329,126.8106079,14.59907834,0,60.62781283,14.47926267,16132.21855,2.416503401,0.803772481,0.092864854,0,0.101295464,92,2,14216.32147,7.986175115
1109,14.5862069,33.83908046,21.58045977,269.545977,231.4827586,2.747126437,3,37.56334686,126.8104858,14.9362069,0,60.00330533,14.31034483,15618.63587,2.416503401,0.780314857,0.092864854,0,0.125171188,96,2,13520.42223,5.747126437
111,14.96153846,39.66666667,28.8974359,453.7884615,394.4551282,3.108974359,3.480769231,37.54787064,126.9235306,15.31666667,0,57.3974359,15.37820513,11322.43858,11.52048396,0.91875911,0,0,0.080864212,100,1,21595.9108,6.58974359
1110,14.59116022,31.77900552,17.5801105,153.5911602,149.281768,3.73480663,4.193370166,37.56220245,126.816246,14.99281768,0,59.33842896,14.18232044,21063.1934,2.468666533,0.768090279,0.004293618,0,0.046473849,35,1,11173.67435,7.928176796
1111,14.06493506,25.67965368,16.45021645,236.6580087,219.5541126,6.424242424,6.753246753,37.56698227,126.8218002,14.6952381,0,60.17213842,14.25108225,15375.94059,1.920788149,0.631682161,0.125927134,0.005459897,0.014463939,45,1,15860.00265,13.17748918
1112,13.04296875,21.30859375,13.078125,735.4921875,749.7539063,10.046875,9.921875,37.56857681,126.8247757,14.30742188,0,61.72189153,14.67578125,12089.76395,2.320192293,0.396505303,0.170551245,0.166357298,0.034717854,52,2,14733.41372,19.96875
1113,14.48636364,34.57272727,21.51818182,0,0,5.054545455,5.422727273,37.57312393,126.8223877,14.79409091,0,59.63722145,13.92727273,11796.07864,4.72857831,0.449518602,0.014568787,0.032188541,0.377873307,112,0,9801.26719,10.47727273
1117,12.44322344,89.77289377,76.78388278,0,0,9.175824176,9.351648352,37.55819702,126.8442612,14.0981685,0,62.99350427,14.59340659,18761.14755,3.643448237,0.976138514,0.006947195,0,0.016894874,155,0,22503.16129,18.52747253
1118,13.98290598,79.65384615,75.8974359,233.6111111,239.2649573,7,7.504273504,37.55746078,126.8614578,14.55299145,0,60.39034736,13.92307692,19903.68908,16.84196059,0.386777677,0,0.598946077,0.014276246,113,1,20415.89329,14.5042735
1119,14.19069767,121.1255814,106.5162791,363.4139535,348.4093023,4.930232558,4.897674419,37.55425262,126.8675613,14.67767442,0,59.87015027,13.79069767,22272.85035,15.75118728,0.223318603,0,0.737104261,0.039823078,93,1,19801.32985,9.827906977
112,14.64141414,79.96969697,43.17676768,441.4141414,371.3939394,3.616161616,3.873737374,37.54920197,126.9232025,15.38434343,0,57.70707071,15.28282828,12020.9009,11.48394959,0.996955505,0.001343616,0,0.001315139,126,1,25741.33758,7.48989899
1120,14.22685185,57.29166667,39.01388889,747.6296296,723.1388889,5.305555556,5.439814815,37.564785,126.8546448,14.76666667,0,59.60906458,14.03240741,15265.55754,4.454266735,0.480301395,0.025304773,0.15570545,0.33863531,125,1,20772.05955,10.74537037
1121,14.5678392,83.28140704,68.49246231,256.0351759,263.6180905,4.261306533,4.175879397,37.55947876,126.8643799,15.06281407,0,58.88744878,14.18592965,15174.66874,16.84196059,0.285369598,0,0.388939372,0.329724468,93,1,11578.23048,8.43718593
1122,14.19298246,32.53947368,30.6754386,0,0,6.833333333,7.48245614,37.56192398,126.8641663,14.72324561,0,60.56368196,14.78508772,14111.69913,9.072374699,0.34513075,0,0.092190457,0.567777545,48,0,8409.241745,14.31578947
1124,12.47777778,108.0851852,92.02592593,568.8518519,540.5,13.72962963,13.80740741,37.55817795,126.8384552,14.09185185,0,62.58075166,14.97037037,15437.70528,1.952151627,0.680959741,0.120616096,0.113024276,0.021145776,174,1,20312.6898,27.53703704
1125,12.3297491,60.33691756,56.11827957,352.8064516,353.3046595,9.795698925,10.40143369,37.55291367,126.8365707,13.98351254,0,63.28452486,14.67741935,25761.03843,3.675408093,0.874788685,0.004196536,0.008884954,0.067262362,160,1,17068.49298,20.19713262
1126,13.72850679,64.80090498,57.0361991,416.4027149,368.1176471,5.307692308,3.50678733,37.54890823,126.8365631,14.45746606,0,60.9198892,14.32579186,27187.6129,12.43426277,0.960444869,0,0,0.039555131,153,1,26738.46055,8.814479638
1127,13.11382114,163.4512195,123.7520325,581.3536585,532.7195122,5.329268293,5.430894309,37.54098129,126.8385468,14.36178862,0,61.90063477,14.60569106,29514.99224,3.252895745,0.914033153,0.085947431,0,0,98,1,28778.7073,10.7601626
1128,13.45614035,129.7850877,108.8596491,609.5877193,598.8026316,4.745614035,4.75877193,37.54141235,126.8402252,14.50307018,0,60.6753267,14.27192982,28880.89974,3.252895745,0.914011148,0.085947431,0,0,95,1,27084.59378,9.504385965
1129,12.48679245,115.445283,95.25283019,544.0037736,532.7169811,5.437735849,5.505660377,37.542099,126.8402176,14.0354717,0,62.79759216,14.31698113,28737.6653,3.726265002,0.91402927,0.085947431,0,0,93,1,27245.18734,10.94339623
113,12.12056738,251.0531915,270.1170213,2399.102837,2279.691489,11.13120567,13.61347518,37.5574379,126.9238205,14.44609929,0,62.0248227,15.52836879,15457.60342,3.125912271,0.92096352,0.079058485,0,0,157,3,36372.90615,24.74468085
1130,13.6171875,181.984375,138.8125,712.890625,603.6171875,2.65625,2.203125,37.54275131,126.8426209,13.9625,0,60.8085597,12.53125,27522.82756,10.95165009,0.893603196,0.106241473,0,0,131,1,25655.45384,4.859375
1132,13.17479675,132.9105691,140.8943089,322.7073171,323.1747967,5.215447154,5.337398374,37.55110931,126.8637085,14.38577236,0,62.38180999,14.6300813,22037.97368,3.846715679,0.806605984,0,0.188958011,0,57,1,20883.09385,10.55284553
1135,13.19831224,135.8734177,132.2489451,0,0,5.320675105,5.004219409,37.54653168,126.8625488,14.30970464,0,61.99587309,14.43881857,20114.97117,5.3323116,0.98500664,0,0,0.004964131,23,0,20886.92057,10.32489451
